method,Time,OwnTime,count
org.apache.pdfbox.pdmodel.graphics.state.PDTextState_ESTest.test22(),0,0,1
jj2000.j2k.entropy.encoder.PostCompRateAllocator.<clinit>(),0,0,1
"org.apache.xmpbox.type.TextType.<init>(XMPMetadata, String, String, String, Object)",20,2,9629
org.apache.pdfbox.pdmodel.common.PDStream.createInputStream(),15104,1,1386
"org.apache.pdfbox.pdmodel.graphics.image.SampledImageReader.fromAny(PDImage, WritableRaster, COSArray)",28,2,4
org.apache.pdfbox.preflight.PreflightConfiguration_ESTest.test08(),0,0,1
org.apache.pdfbox.pdmodel.graphics.state.PDExtendedGraphicsState_ESTest.test66(),0,0,1
org.apache.pdfbox.filter.TestFilters.<init>(),0,0,2
org.apache.fontbox.ttf.TTFSubsetter.add(int),2,0,180
org.apache.xmpbox.schema.XMPRightsManagementSchema.getMarked(),0,0,7
org.apache.pdfbox.examples.interactive.form.SetField_ESTest.test5(),0,0,1
org.apache.fontbox.encoding.Encoding_ESTest.test2(),3,0,1
org.apache.pdfbox.pdfparser.RandomAccessSource_ESTest.test13(),1,0,1
"org.apache.pdfbox.pdmodel.graphics.blend.SoftMaskPaint.<init>(Paint, Raster)",0,0,3
org.apache.pdfbox.pdmodel.font.PDCIDFontType2_ESTest.test11(),10,0,1
org.apache.xmpbox.type.ResourceRefType.getManager(),0,0,55
org.apache.pdfbox.cos.TestCOSInteger.testHashCode(),0,0,1
org.apache.xmpbox.type.PDFATypeType.<init>(XMPMetadata),0,0,22
org.apache.pdfbox.pdmodel.graphics.shading.PDShadingType4_ESTest.test6(),0,0,1
org.apache.pdfbox.preflight.font.container.FontContainer_ESTest.test00(),0,0,1
org.apache.pdfbox.pdmodel.interactive.digitalsignature.visible.PDFTemplateCreator.<init>(PDFTemplateBuilder),0,0,7
org.apache.pdfbox.pdfparser.BaseParser.isEndOfName(int),419,419,3612576
org.apache.pdfbox.preflight.PreflightContext_ESTest.test10(),0,0,1
"org.bouncycastle.operator.GenericKey.<init>(AlgorithmIdentifier,",0,0,3
org.apache.pdfbox.pdmodel.PDDestinationNameTreeNode.convertCOSToPD(COSBase),0,0,4
org.apache.pdfbox.pdmodel.graphics.state.PDExtendedGraphicsState.setAlphaSourceFlag(boolean),0,0,11
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationMarkup_ESTest.test09(),0,0,1
"java.util.Arrays.copyOfRange(byte[], int, int)",16,16,118317
"org.apache.pdfbox.cos.COSDictionary.getEmbeddedString(String, COSName, String)",0,0,46
org.apache.pdfbox.pdmodel.graphics.shading.PDTriangleBasedShadingType.getBitsPerComponent(),0,0,10
org.apache.fontbox.cff.CFFStandardString.<clinit>(),0,0,4
"org.apache.fontbox.ttf.BufferedRandomAccessFile.<init>(File, String, int)",21,0,170
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationTest.createDefaultWidgetAnnotation(),0,0,1
org.apache.fontbox.cff.CFFOperator_ESTest.test12(),0,0,1
org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDPropBuild_ESTest.<init>(),0,0,9
org.apache.pdfbox.pdmodel.interactive.action.PDDocumentCatalogAdditionalActions_ESTest.test09(),0,0,1
org.apache.pdfbox.pdmodel.interactive.action.PDActionFactory_ESTest.test0(),0,0,1
org.apache.xmpbox.type.VersionType.setComments(String),0,0,4
org.apache.pdfbox.filter.ASCIIHexFilter_ESTest.test2(),2,0,1
org.apache.pdfbox.debugger.treestatus.TreeStatusPane_ESTest.test5(),8,0,1
org.apache.xmpbox.schema.DublinCoreSchema.setSource(String),0,0,11
javax.imageio.ImageIO.getImageReadersBySuffix(String),12,12,48
org.apache.xmpbox.schema.PhotoshopSchema_ESTest.test075(),2,0,1
org.apache.pdfbox.pdmodel.encryption.PDEncryption_ESTest.test38(),0,0,1
org.apache.pdfbox.pdmodel.graphics.state.PDExtendedGraphicsState_ESTest.test70(),3,0,1
org.apache.pdfbox.pdmodel.fdf.FDFAnnotation.setBorderStyle(PDBorderStyleDictionary),0,0,9
org.apache.pdfbox.contentstream.operator.graphics.ClosePath_ESTest.test0(),0,0,1
org.apache.pdfbox.pdmodel.common.function.PDFunctionType4.<init>(COSBase),24,0,27
"org.bouncycastle.asn1.ASN1InputStream.buildObject(int, int,",290,3,3210
org.apache.pdfbox.pdmodel.font.PDType1Font.generateBoundingBox(),13,2,88
org.apache.pdfbox.pdmodel.fdf.FDFAnnotationFreeText_ESTest.test12(),0,0,1
org.apache.pdfbox.examples.lucene.LucenePDFDocument_ESTest.test3(),0,0,1
org.apache.xmpbox.schema.XMPBasicSchema_ESTest.test81(),2,0,1
org.apache.pdfbox.pdmodel.interactive.form.PDTextField_ESTest.test35(),0,0,1
"org.apache.pdfbox.pdmodel.font.encoding.Encoding.overwrite(int, String)",107,17,13656
org.apache.pdfbox.pdmodel.interactive.digitalsignature.visible.PDVisibleSigBuilder_ESTest.test00(),17,0,1
org.apache.pdfbox.pdfparser.BaseParser_ESTest.test24(),0,0,1
org.apache.xmpbox.schema.PhotoshopSchema_ESTest.test045(),2,0,1
org.apache.pdfbox.pdfparser.COSParser_ESTest.test09(),0,0,1
org.apache.pdfbox.debugger.ui.PDFTreeModel_ESTest.test28(),0,0,1
"com.sun.imageio.plugins.bmp.BMPImageWriter.getDefaultImageMetadata(ImageTypeSpecifier, ImageWriteParam)",1,1,8
org.apache.pdfbox.debugger.ui.PDFTreeModel_ESTest.test12(),0,0,1
org.apache.fontbox.afm.CharMetric_ESTest.test15(),0,0,1
org.apache.pdfbox.tools.WriteDecodedDoc_ESTest.test1(),0,0,1
org.apache.xmpbox.type.AbstractField_ESTest.test18(),0,0,1
org.apache.pdfbox.pdmodel.graphics.shading.CubicBezierCurve.toString(),1,0,2
org.apache.pdfbox.pdmodel.interactive.action.PDURIDictionary_ESTest.test2(),0,0,1
com.github.jaiimageio.impl.plugins.bmp.BMPMetadata.mergeStandardTree(Node),1,0,8
org.apache.xmpbox.type.Attribute_ESTest.test03(),0,0,1
org.apache.pdfbox.pdmodel.common.COSArrayList_ESTest.test98(),0,0,1
org.apache.xmpbox.schema.AdobePDFSchema.getKeywords(),0,0,18
org.apache.pdfbox.tools.Encrypt_ESTest.test07(),0,0,1
org.apache.xmpbox.schema.DublinCoreSchema_ESTest.test89(),3,0,1
org.apache.pdfbox.pdmodel.graphics.shading.Type1ShadingContext_ESTest.<init>(),0,0,7
"org.bouncycastle.jcajce.provider.symmetric.util.BaseBlockCipher$BufferedGenericBlockCipher.processBytes(byte[], int, int, byte[],",0,0,6
org.apache.pdfbox.debugger.hexviewer.HexModel_ESTest.test07(),0,0,1
"javax.imageio.IIOParam.setSourceSubsampling(int, int, int, int)",0,0,15
org.apache.pdfbox.pdmodel.font.FontInfo.<init>(),0,0,5081
org.apache.pdfbox.pdmodel.font.PDFontFactory_ESTest.<init>(),0,0,5
org.apache.pdfbox.pdmodel.graphics.PDPostScriptXObject.<init>(COSStream),0,0,12
org.apache.pdfbox.pdmodel.graphics.state.RenderingIntent_ESTest.test04(),0,0,1
"org.apache.pdfbox.rendering.PageDrawer.moveTo(float, float)",7,3,3885
org.apache.pdfbox.pdmodel.interactive.form.PDAcroForm_ESTest.test02(),0,0,1
org.apache.xmpbox.schema.XMPageTextSchema_ESTest.test0(),0,0,1
org.apache.xmpbox.schema.DublinCoreSchema_ESTest.test71(),2,0,1
"org.apache.pdfbox.debugger.ui.textsearcher.SearchEngine.search(String, boolean)",1,0,5
"org.apache.pdfbox.pdmodel.interactive.pagenavigation.PDTransitionMotion.<init>(String, int)",0,0,4
org.apache.pdfbox.preflight.graphic.ICCProfileWrapper.getOrSearchICCProfile(PreflightContext),1,0,405
org.apache.pdfbox.contentstream.operator.text.SetFontAndSize_ESTest.test5(),0,0,1
org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDStructureNode_ESTest.test29(),0,0,1
org.apache.pdfbox.pdmodel.font.PDType3Font.readEncoding(),142,0,14
org.apache.pdfbox.pdmodel.interactive.annotation.PDBorderStyleDictionary_ESTest.test02(),0,0,1
org.apache.pdfbox.pdmodel.common.PDRange.<init>(COSArray),0,0,13
java.lang.Byte.equals(Object),0,0,4
org.apache.xmpbox.schema.TiffSchema_ESTest.test20(),2,0,1
org.apache.pdfbox.pdmodel.graphics.color.PDSeparation.setColorantName(String),0,0,3
org.apache.pdfbox.pdmodel.PDPageContentStream_ESTest.test21(),0,0,1
org.apache.pdfbox.util.Matrix_ESTest.test56(),0,0,1
org.apache.pdfbox.pdmodel.graphics.state.PDExtendedGraphicsState_ESTest.test59(),0,0,1
"jj2000.j2k.StringSpec.<init>(int, int, byte, String, String[], J2KImageWriteParamJava, String)",0,0,60
org.apache.pdfbox.pdmodel.graphics.color.PDTristimulus_ESTest.test23(),0,0,1
com.github.jaiimageio.jpeg2000.impl.ColorSpecificationBox.<init>(Node),0,0,6
org.apache.pdfbox.pdmodel.interactive.form.PDAcroForm_ESTest.test14(),0,0,1
"org.bouncycastle.asn1.ASN1InputStream.readTagNumber(InputStream,",0,0,6050
"org.apache.pdfbox.contentstream.operator.graphics.MoveTo.process(Operator, List)",75,14,3891
javax.imageio.ImageIO$ImageWriterIterator.hasNext(),0,0,219
org.apache.fontbox.ttf.KerningTable_ESTest.test8(),0,0,1
org.apache.pdfbox.pdmodel.common.function.PDFunctionType0_ESTest.test09(),0,0,1
org.apache.xmpbox.type.Types.<clinit>(),206,0,7
"org.apache.xmpbox.type.URLType.<init>(XMPMetadata, String, String, String, Object)",0,0,211
org.apache.pdfbox.pdmodel.interactive.form.PDTextField_ESTest.test21(),0,0,1
org.apache.pdfbox.pdmodel.graphics.PDXObject_ESTest.test02(),0,0,1
java.util.TimeZone.<clinit>(),0,0,4
org.apache.pdfbox.pdmodel.fdf.FDFAnnotation_ESTest.test39(),0,0,1
javax.swing.border.LineBorder.<init>(Color),0,0,23
"javax.imageio.metadata.IIOMetadataFormatImpl.addAttribute(String, String, int, boolean, String)",0,0,58
javax.xml.parsers.DocumentBuilder.parse(InputStream),748,742,257
org.apache.pdfbox.filter.CCITTFaxDecoderStream.decode2D(),968,260,16714
org.apache.pdfbox.pdmodel.graphics.color.PDCIEDictionaryBasedColorSpace_ESTest.test07(),0,0,1
org.apache.pdfbox.pdmodel.PDDocumentInformation.getTitle(),0,0,218
javax.imageio.stream.ImageInputStreamImpl.readUnsignedInt(),7,7,1310
org.apache.pdfbox.pdmodel.common.PDRectangle_ESTest.test09(),0,0,1
org.apache.pdfbox.pdmodel.font.PDFontDescriptor_ESTest.test030(),0,0,1
org.apache.pdfbox.preflight.annotation.MarkupAnnotationValidator_ESTest.<init>(),0,0,2
org.apache.pdfbox.pdmodel.interactive.documentnavigation.outline.PDOutlineItem_ESTest.test12(),0,0,1
org.apache.pdfbox.pdmodel.font.PDFontDescriptor_ESTest.test006(),0,0,1
"org.apache.xmpbox.xml.XmpParsingException.<init>(XmpParsingException$ErrorType, String)",0,0,29
org.apache.pdfbox.pdfparser.BaseParser_ESTest.test63(),0,0,1
org.apache.pdfbox.examples.rendering.CustomGraphicsStreamEngine_ESTest.test03(),1,0,1
org.apache.pdfbox.preflight.process.CatalogValidationProcess.validateLang(PreflightContext),0,0,211
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationLine_ESTest.test26(),0,0,1
org.apache.pdfbox.pdmodel.interactive.action.PDAnnotationAdditionalActions_ESTest.test27(),0,0,1
"org.apache.pdfbox.text.BidiTest.stringsEqual(String, String)",0,0,18
org.apache.pdfbox.pdmodel.graphics.image.PDInlineImage_ESTest.test25(),0,0,1
org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDStructureNode_ESTest.test35(),0,0,1
org.apache.pdfbox.pdmodel.font.PDFont.<init>(),0,0,37
"org.apache.pdfbox.pdmodel.interactive.pagenavigation.PDTransitionDirection.<init>(String, int, int, PDTransitionDirection$1)",0,0,2
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationLine_ESTest.test14(),1,0,1
org.apache.pdfbox.cos.COSStream_ESTest.test14(),0,0,1
"org.apache.pdfbox.pdmodel.font.encoding.Encoding.add(int, String)",629,85,49287
org.apache.pdfbox.pdmodel.interactive.form.PDVariableText_ESTest.test13(),0,0,1
org.apache.pdfbox.pdmodel.interactive.action.PDAnnotationAdditionalActions_ESTest.test37(),0,0,1
java.awt.image.BufferedImage.<clinit>(),0,0,6
org.apache.pdfbox.preflight.process.AcroFormValidationProcess_ESTest.test01(),3,0,1
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotation_ESTest.test04(),0,0,1
jj2000.j2k.codestream.writer.BitOutputBuffer.<init>(),0,0,15
org.apache.pdfbox.pdmodel.font.PDFontDescriptor_ESTest.test086(),0,0,1
org.apache.pdfbox.pdmodel.graphics.shading.Line_ESTest.<init>(),0,0,3
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationMarkup_ESTest.test28(),0,0,1
org.apache.pdfbox.preflight.PreflightContext.<init>(DataSource),8,0,405
org.apache.pdfbox.examples.util.RemoveAllText_ESTest.test1(),0,0,1
org.apache.pdfbox.pdmodel.font.PDFontDescriptor.setCharacterSet(String),13,0,207
"org.apache.log4j.helpers.PatternConverter.format(StringBuffer, LoggingEvent)",76,0,1200
org.apache.pdfbox.pdmodel.common.function.PDFunctionType3.getFunctions(),0,0,7
org.apache.fontbox.ttf.NamingTable.<init>(TrueTypeFont),0,0,925
"com.github.jaiimageio.impl.plugins.bmp.BMPMetadata.getDoubleAttribute(Node, String)",0,0,16
org.apache.pdfbox.pdmodel.graphics.shading.CubicBezierCurve_ESTest.<init>(),0,0,8
org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDTableAttributeObject_ESTest.<init>(),0,0,31
org.apache.xmpbox.schema.XMPRightsManagementSchema_ESTest.test04(),2,0,1
"org.bouncycastle.operator.jcajce.JcaContentVerifierProviderBuilder$RawSigVerifier.<init>(JcaContentVerifierProviderBuilder, AlgorithmIdentifier, JcaContentVerifierProviderBuilder$SignatureOutputStream,",0,0,8
org.apache.xmpbox.schema.XMPSchema_ESTest.test03(),4,0,1
org.apache.pdfbox.pdmodel.fdf.FDFAnnotationCaret_ESTest.test00(),0,0,1
java.net.ServerSocket.accept(),0,0,10
org.apache.pdfbox.pdmodel.fdf.FDFTemplate_ESTest.test00(),0,0,1
javax.swing.BorderFactory.<clinit>(),1,1,1
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationLink.<init>(COSDictionary),0,0,30
org.apache.xmpbox.schema.XMPRightsManagementSchema_ESTest.test44(),2,0,1
org.apache.pdfbox.pdmodel.font.PDCIDFontType2_ESTest.<init>(),0,0,14
org.apache.pdfbox.text.TextPosition_ESTest.<init>(),0,0,66
org.apache.pdfbox.pdmodel.PDDocument_ESTest.test20(),1,0,1
org.apache.xmpbox.type.Cardinality.<clinit>(),0,0,6
java.io.FilterInputStream.<init>(InputStream),38,38,28966
"org.apache.fontbox.ttf.VerticalMetricsTable.read(TrueTypeFont, TTFDataStream)",38,6,3
org.apache.xmpbox.type.AbstractSimpleProperty_ESTest.test07(),0,0,1
org.apache.fontbox.cff.CFFParser_ESTest.<init>(),0,0,8
org.apache.pdfbox.pdmodel.font.PDType3CharProc.getGlyphBBox(),0,0,4
org.apache.pdfbox.preflight.font.container.CIDType2Container_ESTest.<init>(),0,0,2
org.apache.pdfbox.pdmodel.common.function.PDFunction_ESTest.test32(),0,0,1
java.io.ByteArrayInputStream.skip(long),1,1,10865
org.apache.pdfbox.pdmodel.graphics.image.PDInlineImage.setHeight(int),0,0,1
org.apache.pdfbox.pdmodel.interactive.digitalsignature.visible.PDFTemplateStructure_ESTest.test35(),0,0,1
org.apache.fontbox.type1.Type1Parser_ESTest.test0(),0,0,1
org.apache.fontbox.ttf.HeaderTable_ESTest.test24(),0,0,1
org.apache.log4j.helpers.OnlyOnceErrorHandler.<init>(),0,0,2
org.apache.fontbox.encoding.Encoding_ESTest.test1(),0,0,1
javax.swing.text.StyleContext.<clinit>(),3,3,1
org.apache.pdfbox.pdmodel.font.PDFontDescriptor_ESTest.test107(),0,0,1
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotation_ESTest.test12(),0,0,1
org.apache.pdfbox.pdmodel.common.filespecification.PDFileSpecification_ESTest.test3(),0,0,1
org.apache.pdfbox.pdmodel.PDDocumentCatalog_ESTest.test46(),0,0,1
"jj2000.j2k.wavelet.analysis.AnWTFilterSpec.<init>(int, int, byte, QuantTypeSpec, J2KImageWriteParamJava, String)",3,0,12
org.apache.pdfbox.pdfparser.BaseParser.skipWhiteSpaces(),16,7,16955
org.apache.pdfbox.pdmodel.encryption.AccessPermission_ESTest.test42(),0,0,1
jj2000.j2k.image.ImgDataAdapter.getTileIdx(),1,1,3877
org.apache.fontbox.cff.Type2CharStringParser_ESTest.test18(),0,0,1
jj2000.j2k.codestream.HeaderInfo$SIZ.<init>(HeaderInfo),0,0,6
"org.apache.pdfbox.pdmodel.font.ToUnicodeWriter.writeLine(BufferedWriter, String)",0,0,606
org.apache.pdfbox.cos.UnmodifiableCOSDictionary_ESTest.test09(),0,0,1
com.github.jaiimageio.plugins.tiff.EXIFTIFFTagSet$FocalPlaneXResolution.<init>(),0,0,2
org.apache.pdfbox.pdmodel.fdf.FDFField_ESTest.test21(),0,0,1
org.apache.fontbox.ttf.VerticalMetricsTable_ESTest.test3(),0,0,1
org.apache.pdfbox.examples.pdmodel.AddMessageToEachPage.usage(),0,0,2
org.apache.pdfbox.pdmodel.encryption.MessageDigests_ESTest.test0(),0,0,1
org.apache.pdfbox.examples.pdmodel.CreateBookmarks.usage(),0,0,2
com.github.jaiimageio.jpeg2000.impl.J2KMetadata.getElement(String),0,0,52
org.apache.pdfbox.pdmodel.fdf.FDFField_ESTest.test35(),0,0,1
org.apache.pdfbox.pdmodel.common.function.PDFunctionType2_ESTest.test01(),0,0,1
org.apache.pdfbox.io.RandomAccessBufferedFileInputStream.<init>(String),3,0,9
java.util.Vector.elementAt(int),336,336,2077689
org.apache.pdfbox.pdfparser.BaseParser_ESTest.<init>(),0,0,69
org.apache.pdfbox.pdmodel.encryption.PDCryptFilterDictionary_ESTest.test02(),0,0,1
org.apache.pdfbox.pdmodel.PDDocumentCatalog.setActions(PDDocumentCatalogAdditionalActions),0,0,2
org.apache.pdfbox.debugger.fontencodingpane.Type3Font_ESTest.<init>(),0,0,1
com.sun.org.apache.xerces.internal.dom.CoreDocumentImpl.getDocumentElement(),8,8,3
org.apache.fontbox.ttf.TTFParser_ESTest.test12(),0,0,1
org.apache.pdfbox.pdmodel.interactive.action.PDActionGoTo_ESTest.test0(),0,0,1
org.apache.pdfbox.pdmodel.graphics.form.PDFormXObject.getStructParents(),0,0,5
org.apache.pdfbox.cos.UnmodifiableCOSDictionary_ESTest.test15(),0,0,1
org.apache.fontbox.ttf.TTFParser_ESTest.test04(),0,0,1
org.apache.pdfbox.preflight.ValidationResult_ESTest.test17(),0,0,1
org.apache.pdfbox.contentstream.PDFStreamEngine.saveGraphicsState(),1082,226,336685
"org.apache.fontbox.cmap.CMapParser.parseBegincidchar(Object, PushbackInputStream, CMap)",1,0,1
org.apache.fontbox.ttf.TrueTypeFont.getOS2Windows(),0,0,48
java.util.TreeMap$EntrySet.iterator(),0,0,349
org.apache.pdfbox.io.TestRandomAccessBuffer.testSeekBeyondEOF(),0,0,1
org.apache.pdfbox.pdmodel.fdf.FDFAnnotationTextMarkup_ESTest.test0(),0,0,1
org.apache.pdfbox.pdmodel.font.TestTTFParser.testPostTable(),41,0,1
org.apache.commons.logging.impl.SLF4JLog.<init>(Logger),0,0,40
org.apache.pdfbox.preflight.content.StubOperator_ESTest.test48(),0,0,1
"org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDStructureNode.insertObjectableBefore(COSObjectable, Object)",0,0,9
java.lang.Long.valueOf(long),587,587,1062245
org.apache.pdfbox.pdmodel.graphics.color.PDPattern.<clinit>(),0,0,6
org.apache.pdfbox.pdmodel.PDDocumentInformation_ESTest.test11(),0,0,1
org.apache.pdfbox.pdmodel.fdf.FDFAnnotationPolyline_ESTest.test20(),0,0,1
org.apache.pdfbox.tools.WriteDecodedDoc_ESTest.test2(),0,0,1
org.apache.pdfbox.pdmodel.graphics.shading.ShadedTriangle_ESTest.test16(),0,0,1
org.apache.pdfbox.pdmodel.font.PDType1CFont_ESTest.test19(),4,0,1
org.apache.pdfbox.pdfparser.PDFXrefStreamParser_ESTest.test2(),860,0,1
org.apache.xmpbox.schema.DublinCoreSchema.getDescriptionProperty(),0,0,19
org.apache.pdfbox.pdmodel.interactive.measurement.PDNumberFormatDictionary_ESTest.test42(),0,0,1
sun.net.www.protocol.http.HttpURLConnection$HttpInputStream.read(byte[]),1505,1505,361
org.apache.pdfbox.pdmodel.common.function.PDFunctionType4_ESTest.test7(),0,0,1
org.apache.pdfbox.pdmodel.graphics.color.PDTristimulus_ESTest.test24(),0,0,1
org.apache.pdfbox.util.Matrix_ESTest.test36(),0,0,1
org.apache.pdfbox.pdmodel.graphics.color.PDDeviceN_ESTest.test01(),1,0,1
org.apache.xmpbox.schema.XMPRightsManagementSchema.addOwner(String),0,0,4
javax.imageio.metadata.IIONamedNodeMap.getLength(),0,0,9
org.apache.pdfbox.debugger.hexviewer.HexModel_ESTest.test00(),0,0,1
org.apache.xmpbox.type.DateType_ESTest.test11(),3,0,1
org.apache.pdfbox.util.TestNumberFormatUtil.<init>(),0,0,6
org.apache.pdfbox.pdmodel.common.function.type4.Type4Tester.pop(int),0,0,69
org.apache.pdfbox.util.Matrix_ESTest.test44(),0,0,1
org.apache.pdfbox.pdmodel.font.encoding.ZapfDingbatsEncoding.getCOSObject(),0,0,2
org.apache.tools.ant.types.DataType.dieOnCircularReference(Project),0,0,1
org.apache.pdfbox.preflight.action.GoToRemoteAction_ESTest.test0(),0,0,1
org.apache.pdfbox.pdmodel.interactive.form.AlignmentTest.<init>(),0,0,1
org.apache.pdfbox.pdmodel.font.PDType1CFont_ESTest.test21(),2,0,1
org.apache.pdfbox.pdfparser.BaseParser_ESTest.test16(),0,0,1
org.apache.pdfbox.pdmodel.graphics.shading.ShadedTriangle_ESTest.test08(),0,0,1
"org.evosuite.runtime.testdata.FileSystemHandling.appendStringToFile(EvoSuiteFile, String)",445,0,99
javax.activation.FileDataSource.<init>(String),1,1,154
org.apache.pdfbox.rendering.PDFRenderer_ESTest.test01(),0,0,1
org.apache.pdfbox.preflight.action.pdfa1b.TestHideAction.testHideAction_InvalideH(),10,0,1
org.apache.xmpbox.type.ThumbnailType_ESTest.test00(),2,0,1
"java.lang.reflect.Method.invoke(Object, Object[])",213284,11869,16720
javax.xml.namespace.QName.<init>(String),0,0,122
org.apache.pdfbox.text.PDFTextStripper.parseBidiFile(InputStream),109,8,5
org.apache.pdfbox.pdmodel.interactive.form.PDRadioButton.getSelectedExportValues(),0,0,7
org.apache.pdfbox.pdmodel.common.function.type4.Type4Tester.pop(float),0,0,18
org.apache.pdfbox.multipdf.TestLayerUtility.createMainPDF(),40,0,1
"org.apache.pdfbox.pdmodel.font.encoding.GlyphList.<init>(GlyphList, InputStream)",11056,2,218
org.apache.xmpbox.schema.AdobePDFSchema_ESTest.test07(),3,0,1
org.apache.pdfbox.pdmodel.fdf.FDFAnnotationPolygon_ESTest.test02(),0,0,1
org.apache.pdfbox.preflight.content.PreflightContentStream.validatePatternContentStream(PDTilingPattern),10,0,2
org.apache.pdfbox.pdmodel.common.PDRectangle_ESTest.test28(),0,0,1
org.apache.pdfbox.pdmodel.font.PDFontFactory_ESTest.test0(),0,0,1
org.apache.pdfbox.cos.UnmodifiableCOSDictionary_ESTest.test05(),0,0,1
org.apache.pdfbox.pdmodel.common.PDMetadata_ESTest.test09(),2,0,1
org.apache.fontbox.util.autodetect.WindowsFontDirFinder_ESTest.test2(),47,0,1
org.apache.pdfbox.preflight.font.descriptor.TrueTypeDescriptorHelper_ESTest.test0(),5,0,1
org.apache.pdfbox.debugger.colorpane.ColorBarCellRenderer_ESTest.test0(),54,0,1
org.apache.pdfbox.cos.COSDictionary_ESTest.test067(),0,0,1
org.apache.xmpbox.schema.XMPMediaManagementSchema_ESTest.test81(),3,0,1
org.apache.pdfbox.preflight.action.pdfa1b.TestGotoRemoteAction.testGoto_OK(),11,0,1
org.apache.pdfbox.pdmodel.fdf.FDFAnnotation_ESTest.test81(),0,0,1
"java.util.StringTokenizer.<init>(String, String)",15,15,8070
org.apache.pdfbox.pdmodel.common.COSDictionaryMap_ESTest.test22(),0,0,1
org.apache.fontbox.cff.CFFFont_ESTest.test13(),0,0,1
org.apache.pdfbox.pdfwriter.ContentStreamWriter.writeTokens(Object[]),2,0,126
org.apache.fontbox.cff.CFFFont_ESTest.test01(),0,0,1
org.apache.pdfbox.pdmodel.graphics.PDXObject_ESTest.test01(),0,0,1
"org.evosuite.runtime.mock.java.util.MockGregorianCalendar.<init>(int, int, int, int, int)",0,0,12
"org.apache.pdfbox.pdmodel.encryption.AccessPermission.setPermissionBit(int, boolean)",0,0,570
org.apache.xmpbox.type.OECFType.<init>(XMPMetadata),0,0,4
org.apache.pdfbox.multipdf.Splitter_ESTest.test05(),0,0,1
"org.apache.pdfbox.pdmodel.font.FontMapperImpl.isCharSetMatch(PDCIDSystemInfo, FontInfo)",56,2,1842
